"V1" "V2"
"theta_cur" 3.25372782477139 6.90012730567594
"theta_cur" 3.39489606664351 8.6273242439671
"theta_cur" 4.05468475023756 7.06658974074325
"theta_cur" 3.03353439574593 8.94420025438478
"theta_cur" 4.66978513607265 5.06309905914305
"theta_cur" 1.75268471638705 5.35838487848929
"theta_cur" 2.46834246187078 4.78369430430344
"theta_cur" 3.86265816440078 7.27182448080997
"theta_cur" 3.03087106561012 4.92406149019322
"theta_cur" 4.6749439848762 5.5644831864669
"theta_cur" 3.37720649961127 6.37703698843487
"theta_cur" 3.60036541458887 4.13487299604422
"theta_cur" 2.95270723158446 5.18440193542034
"theta_cur" 3.16798372870615 6.18476605898263
"theta_cur" 4.00514279550656 4.52081124709066
"theta_cur" 4.013654522542 9.16691188145491
"theta_cur" 3.1966025033705 6.18050720464995
"theta_cur" 3.39179161851347 6.40685882805888
"theta_cur" 3.46221863704603 5.21956186229262
"theta_cur" 4.20977315464346 6.00054593243664
"theta_cur" 3.26924002362578 6.30254883627221
"theta_cur" 2.35595070708615 5.50977250779609
"theta_cur" 3.59879556901433 8.37525347756036
"theta_cur" 2.42892534169128 8.04463738611871
"theta_cur" 3.61933427888353 7.61578305091626
"theta_cur" 3.5167850885613 6.40580454275384
"theta_cur" 3.58188934531783 5.36143735031682
"theta_cur" 3.19043013043434 7.59871172221716
"theta_cur" 3.52639097771751 6.57155633303473
"theta_cur" 3.69060774197851 4.49973697593968
"theta_cur" 3.51931330509713 4.65171389480146
"theta_cur" 2.91091836500968 6.0597773673047
"theta_cur" 4.41294968928228 5.7990229228905
"theta_cur" 2.87702404379356 6.3074568077401
"theta_cur" 3.6347105879151 5.21751294807069
"theta_cur" 4.12945155648037 6.00421376330409
"theta_cur" 3.3217656447481 7.55616655439139
"theta_cur" 3.88672062132321 8.01057657143583
"theta_cur" 3.86143270452386 6.11317009643631
"theta_cur" 3.2553841050622 5.14308714781562
"theta_cur" 2.99653046824437 6.0579074787947
"theta_cur" 3.39060017520774 4.74175203685662
"theta_cur" 4.73557542548467 4.72378082151591
"theta_cur" 1.04079760876306 5.4546329928428
"theta_cur" 4.1720733604245 4.63951791869288
"theta_cur" 2.59769033801969 5.12748359976574
"theta_cur" 3.45365569229302 8.27616075731656
"theta_cur" 4.10125693432887 5.73446111433689
"theta_cur" 3.78900201402733 6.00345507572464
"theta_cur" 3.3043288331399 8.21476380091411
"theta_cur" 4.15434177552723 5.71534158550111
"theta_cur" 2.86666794658802 5.56796332261413
"theta_cur" 2.9070500094217 5.98031685481826
"theta_cur" 3.52766636630208 6.96642404471648
"theta_cur" 4.39698257231475 4.16461474578959
"theta_cur" 2.82257730514159 5.49087658241078
"theta_cur" 4.00881055506596 8.51041445062139
"theta_cur" 3.70106890845305 6.29388505719235
"theta_cur" 3.66365936813977 5.48397828936
"theta_cur" 0.943190257056411 5.48336003886189
"theta_cur" 3.22532718733278 5.63606320996812
"theta_cur" 4.03242992681098 4.18645636177159
"theta_cur" 3.14273513262402 6.7946461014999
"theta_cur" 3.38692771042854 6.72709318479223
"theta_cur" 4.00527860044543 5.93540356656868
"theta_cur" 3.81406219107749 7.32631699104537
"theta_cur" 3.84991656585911 6.99418722704521
"theta_cur" 4.68444593749478 4.63914832527832
"theta_cur" 2.30078911293381 4.39483280725904
"theta_cur" 3.92755875007058 4.1846476557726
"theta_cur" 4.73501865915987 5.36605279811896
"theta_cur" 2.3588074891322 5.03144205799427
"theta_cur" 2.43522161553712 7.71101074889185
